,Date,TS_Value
146,2022-08-31 00:57:41.244607,1.9116592521232594
147,2022-09-01 00:57:41.244607,1.0804123373610712
148,2022-09-02 00:57:41.244607,1.4834024632683251
149,2022-09-03 00:57:41.244607,1.8091326555225797
150,2022-09-04 00:57:41.244607,1.7987248835793408
151,2022-09-05 00:57:41.244607,1.9664545546608272
152,2022-09-06 00:57:41.244607,1.6101177949580365
153,2022-09-07 00:57:41.244607,2.0562286295505428
154,2022-09-08 00:57:41.244607,1.6352708048291051
155,2022-09-09 00:57:41.244607,1.603715082833627
156,2022-09-10 00:57:41.244607,2.0639330766700787
157,2022-09-11 00:57:41.244607,2.0836778057127523
158,2022-09-12 00:57:41.244607,1.5691739071090387
159,2022-09-13 00:57:41.244607,1.7551293309735918
160,2022-09-14 00:57:41.244607,1.2217934262338235
161,2022-09-15 00:57:41.244607,1.0800753483665129
162,2022-09-16 00:57:41.244607,1.806071699982954
163,2022-09-17 00:57:41.244607,1.3755216124762184
164,2022-09-18 00:57:41.244607,1.5338890567689876
165,2022-09-19 00:57:41.244607,1.3158364809407934
166,2022-09-20 00:57:41.244607,1.081933394338156
167,2022-09-21 00:57:41.244607,1.070846279082299
168,2022-09-22 00:57:41.244607,1.5487839430887007
169,2022-09-23 00:57:41.244607,1.5374738192027244
170,2022-09-24 00:57:41.244607,1.2282232985260102
171,2022-09-25 00:57:41.244607,1.2489060178076719
172,2022-09-26 00:57:41.244607,1.8773350980129615
173,2022-09-27 00:57:41.244607,1.0317104015485263
174,2022-09-28 00:57:41.244607,1.484572884298673
175,2022-09-29 00:57:41.244607,1.3163619694784114
176,2022-09-30 00:57:41.244607,1.4066336252210094
177,2022-10-01 00:57:41.244607,1.2516077298922372
178,2022-10-02 00:57:41.244607,1.646528106601942
179,2022-10-03 00:57:41.244607,1.9058963783091039
180,2022-10-04 00:57:41.244607,1.569297255326163
181,2022-10-05 00:57:41.244607,2.0661265398233857
182,2022-10-06 00:57:41.244607,1.394058367068412
183,2022-10-07 00:57:41.244607,1.1602282791892233
184,2022-10-08 00:57:41.244607,1.5446196516025652
185,2022-10-09 00:57:41.244607,1.3463105161049609
186,2022-10-10 00:57:41.244607,1.3652150473072167
187,2022-10-11 00:57:41.244607,1.7519729930999806
188,2022-10-12 00:57:41.244607,1.9922398969980617
189,2022-10-13 00:57:41.244607,1.3027317065752027
190,2022-10-14 00:57:41.244607,1.1916946834391653
191,2022-10-15 00:57:41.244607,1.506554668226302
192,2022-10-16 00:57:41.244607,1.4531056100005206
193,2022-10-17 00:57:41.244607,1.191557807220482
194,2022-10-18 00:57:41.244607,1.0523802403721878
195,2022-10-19 00:57:41.244607,1.034365092955524
196,2022-10-20 00:57:41.244607,1.7671836605166347
197,2022-10-21 00:57:41.244607,1.2075015664493578
198,2022-10-22 00:57:41.244607,1.2791304377521848
199,2022-10-23 00:57:41.244607,1.8920966984562608
200,2022-10-24 00:57:41.244607,1.3470700671513296
201,2022-10-25 00:57:41.244607,1.0512654471867646
202,2022-10-26 00:57:41.244607,1.327558134140665
203,2022-10-27 00:57:41.244607,0.9729985401550381
204,2022-10-28 00:57:41.244607,1.6398452657257532
205,2022-10-29 00:57:41.244607,1.8330820324052333
206,2022-10-30 00:57:41.244607,0.9843529928400978
207,2022-10-31 00:57:41.244607,2.0357675418949004
208,2022-11-01 00:57:41.244607,2.0410552557687525
209,2022-11-02 00:57:41.244607,1.0156406554402269
210,2022-11-03 00:57:41.244607,1.7869793896706352
211,2022-11-04 00:57:41.244607,1.9634638263265018
212,2022-11-05 00:57:41.244607,1.1375269397567722
213,2022-11-06 00:57:41.244607,1.5687261844051128
214,2022-11-07 00:57:41.244607,1.9152689184453524
215,2022-11-08 00:57:41.244607,1.485626474097959
216,2022-11-09 00:57:41.244607,1.212147533883541
217,2022-11-10 00:57:41.244607,2.074637608538628
218,2022-11-11 00:57:41.244607,1.860630082905601
219,2022-11-12 00:57:41.244607,1.4541321253253954
220,2022-11-13 00:57:41.244607,1.747161014115978
221,2022-11-14 00:57:41.244607,1.4606452453191376
222,2022-11-15 00:57:41.244607,1.6066244806468393
223,2022-11-16 00:57:41.244607,1.8215816597061802
224,2022-11-17 00:57:41.244607,1.9093814695162732
225,2022-11-18 00:57:41.244607,2.0010414187884886
226,2022-11-19 00:57:41.244607,1.8814128208249632
227,2022-11-20 00:57:41.244607,1.9009694686661738
228,2022-11-21 00:57:41.244607,2.0497663813343063
229,2022-11-22 00:57:41.244607,1.9024053557288811
230,2022-11-23 00:57:41.244607,1.5853850289887368
231,2022-11-24 00:57:41.244607,1.925925799031687
232,2022-11-25 00:57:41.244607,2.1135685202871226
233,2022-11-26 00:57:41.244607,1.7401738359165013
234,2022-11-27 00:57:41.244607,1.459277851603826
235,2022-11-28 00:57:41.244607,1.8787910903565443
236,2022-11-29 00:57:41.244607,1.9684883551812238
237,2022-11-30 00:57:41.244607,1.9887491360754668
238,2022-12-01 00:57:41.244607,1.1939097123864861
239,2022-12-02 00:57:41.244607,1.408988149899049
240,2022-12-03 00:57:41.244607,1.4215925753186265
241,2022-12-04 00:57:41.244607,1.645830652854073
242,2022-12-05 00:57:41.244607,1.7343684974914182
243,2022-12-06 00:57:41.244607,1.4680934238441037
244,2022-12-07 00:57:41.244607,1.5219102485176235
245,2022-12-08 00:57:41.244607,1.4144535091427366
246,2022-12-09 00:57:41.244607,1.4840475178497465
247,2022-12-10 00:57:41.244607,1.3451747787410293
248,2022-12-11 00:57:41.244607,1.75129234251303
249,2022-12-12 00:57:41.244607,1.5856612263793035
250,2022-12-13 00:57:41.244607,1.0294864630122882
251,2022-12-14 00:57:41.244607,1.4759974846070654
252,2022-12-15 00:57:41.244607,1.3562040971821971
253,2022-12-16 00:57:41.244607,1.7393200941066038
254,2022-12-17 00:57:41.244607,1.1372327245730558
255,2022-12-18 00:57:41.244607,1.957877982555126
256,2022-12-19 00:57:41.244607,1.0708016706067993
257,2022-12-20 00:57:41.244607,1.4539239850934402
258,2022-12-21 00:57:41.244607,1.1568710807409521
259,2022-12-22 00:57:41.244607,1.4440147209158805
260,2022-12-23 00:57:41.244607,1.3634005352531946
261,2022-12-24 00:57:41.244607,0.9844468170709005
262,2022-12-25 00:57:41.244607,1.5542144229688697
263,2022-12-26 00:57:41.244607,1.217022405523745
264,2022-12-27 00:57:41.244607,1.759099815653767
265,2022-12-28 00:57:41.244607,1.2005179717105805
266,2022-12-29 00:57:41.244607,1.7695330733309138
267,2022-12-30 00:57:41.244607,1.414222424290723
268,2022-12-31 00:57:41.244607,1.4007925230051372
269,2023-01-01 00:57:41.244607,1.516188923304521
270,2023-01-02 00:57:41.244607,1.123690236393116
271,2023-01-03 00:57:41.244607,1.6602286801423862
272,2023-01-04 00:57:41.244607,1.24877574517172
273,2023-01-05 00:57:41.244607,1.4592664371429174
274,2023-01-06 00:57:41.244607,1.928116578717949
275,2023-01-07 00:57:41.244607,1.6165080028160248
276,2023-01-08 00:57:41.244607,1.0935219512470973
277,2023-01-09 00:57:41.244607,1.2976548282962745
278,2023-01-10 00:57:41.244607,1.3670685980574484
279,2023-01-11 00:57:41.244607,1.3709957432803026
280,2023-01-12 00:57:41.244607,1.4333842162361043
281,2023-01-13 00:57:41.244607,1.1104567319421144
282,2023-01-14 00:57:41.244607,1.3680895319616777
283,2023-01-15 00:57:41.244607,1.247952930447706
284,2023-01-16 00:57:41.244607,1.1872158212480133
285,2023-01-17 00:57:41.244607,1.5074202195067905
286,2023-01-18 00:57:41.244607,1.1857679547734672
287,2023-01-19 00:57:41.244607,1.674075658332435
288,2023-01-20 00:57:41.244607,1.8205763983251555
289,2023-01-21 00:57:41.244607,1.595183727807305
290,2023-01-22 00:57:41.244607,1.6995170894839204
291,2023-01-23 00:57:41.244607,1.4870592883271423
292,2023-01-24 00:57:41.244607,1.8975476981989248
293,2023-01-25 00:57:41.244607,1.4064821904465559
294,2023-01-26 00:57:41.244607,1.584537752207936
295,2023-01-27 00:57:41.244607,1.5534492296709266
296,2023-01-28 00:57:41.244607,1.9595921989956917
297,2023-01-29 00:57:41.244607,1.4152287293286234
298,2023-01-30 00:57:41.244607,1.5531360466551647
299,2023-01-31 00:57:41.244607,1.5711844073798695
300,2023-02-01 00:57:41.244607,1.6536305578696164
301,2023-02-02 00:57:41.244607,1.314530503190298
302,2023-02-03 00:57:41.244607,1.3196565536026077
303,2023-02-04 00:57:41.244607,1.8408656435414341
304,2023-02-05 00:57:41.244607,1.2117309855326845
305,2023-02-06 00:57:41.244607,1.3799193348844776
306,2023-02-07 00:57:41.244607,1.6349994822038818
307,2023-02-08 00:57:41.244607,1.1459809634397076
308,2023-02-09 00:57:41.244607,1.7332894478218606
309,2023-02-10 00:57:41.244607,1.6971729772742339
310,2023-02-11 00:57:41.244607,1.5432209214011103
311,2023-02-12 00:57:41.244607,1.8890098731515683
312,2023-02-13 00:57:41.244607,1.258106250460549
313,2023-02-14 00:57:41.244607,1.782149496605123
314,2023-02-15 00:57:41.244607,1.644275244900952
315,2023-02-16 00:57:41.244607,1.1016890631329213
316,2023-02-17 00:57:41.244607,1.719620360718811
317,2023-02-18 00:57:41.244607,1.528744424969525
318,2023-02-19 00:57:41.244607,1.9055370161006728
319,2023-02-20 00:57:41.244607,2.011688911164452
320,2023-02-21 00:57:41.244607,2.0703316054851846
321,2023-02-22 00:57:41.244607,1.7057212492954879
322,2023-02-23 00:57:41.244607,1.5265006949836912
323,2023-02-24 00:57:41.244607,2.1430800617823866
324,2023-02-25 00:57:41.244607,2.0303814418560298
325,2023-02-26 00:57:41.244607,2.0156037476050015
326,2023-02-27 00:57:41.244607,2.168853381644733
327,2023-02-28 00:57:41.244607,1.8680743299572122
328,2023-03-01 00:57:41.244607,1.563207424848207
329,2023-03-02 00:57:41.244607,1.4006481252895662
330,2023-03-03 00:57:41.244607,1.6241639883832106
331,2023-03-04 00:57:41.244607,1.3648572096931746
332,2023-03-05 00:57:41.244607,1.881882677582126
333,2023-03-06 00:57:41.244607,1.919320812136656
334,2023-03-07 00:57:41.244607,1.8948025549148533
335,2023-03-08 00:57:41.244607,1.7021029212944379
336,2023-03-09 00:57:41.244607,1.723559442410239
337,2023-03-10 00:57:41.244607,1.8587197197213539
338,2023-03-11 00:57:41.244607,1.7733800365567003
339,2023-03-12 00:57:41.244607,1.1390498980513226
340,2023-03-13 00:57:41.244607,1.4477089103818037
341,2023-03-14 00:57:41.244607,1.680639412324954
342,2023-03-15 00:57:41.244607,1.1389026262308075
343,2023-03-16 00:57:41.244607,1.2199082351520387
344,2023-03-17 00:57:41.244607,1.7411408259361805
345,2023-03-18 00:57:41.244607,1.7665285682918643
346,2023-03-19 00:57:41.244607,1.484169929149498
347,2023-03-20 00:57:41.244607,2.029192880245896
348,2023-03-21 00:57:41.244607,1.4928953425721248
349,2023-03-22 00:57:41.244607,1.9690945418148667
350,2023-03-23 00:57:41.244607,1.2590155171600088
351,2023-03-24 00:57:41.244607,1.4940394810336741
352,2023-03-25 00:57:41.244607,1.4338592905068084
353,2023-03-26 00:57:41.244607,1.2999198223315571
354,2023-03-27 00:57:41.244607,1.0375845277665683
355,2023-03-28 00:57:41.244607,1.5568586409404888
356,2023-03-29 00:57:41.244607,0.9817017753420102
357,2023-03-30 00:57:41.244607,1.2641424792173863
358,2023-03-31 00:57:41.244607,1.1196302977529125
359,2023-04-01 00:57:41.244607,1.1386366746623022
360,2023-04-02 00:57:41.244607,1.3566171938212364
361,2023-04-03 00:57:41.244607,1.5814064819396243
362,2023-04-04 00:57:41.244607,1.4000766060459702
363,2023-04-05 00:57:41.244607,1.6596090342026495
364,2023-04-06 00:57:41.244607,1.7952624841442049
365,2023-04-07 00:57:41.244607,2.029019735538016
366,2023-04-08 00:57:41.244607,1.7342372660689997
367,2023-04-09 00:57:41.244607,1.7582113703910318
368,2023-04-10 00:57:41.244607,1.2221141007249008
369,2023-04-11 00:57:41.244607,1.9122548497706722
370,2023-04-12 00:57:41.244607,1.5792985526857097
371,2023-04-13 00:57:41.244607,1.280011469130323
372,2023-04-14 00:57:41.244607,2.0429272893864505
373,2023-04-15 00:57:41.244607,1.670680120735278
374,2023-04-16 00:57:41.244607,1.6352681657489838
375,2023-04-17 00:57:41.244607,1.3069014793513918
376,2023-04-18 00:57:41.244607,1.2182742319639268
377,2023-04-19 00:57:41.244607,1.6643716451617332
378,2023-04-20 00:57:41.244607,1.3072719292179302
379,2023-04-21 00:57:41.244607,1.1294727095845065
380,2023-04-22 00:57:41.244607,1.3746194347093157
381,2023-04-23 00:57:41.244607,0.9771952637917577
382,2023-04-24 00:57:41.244607,1.5296203461392421
383,2023-04-25 00:57:41.244607,0.9563031610660429
384,2023-04-26 00:57:41.244607,1.5791368815588707
385,2023-04-27 00:57:41.244607,1.3014315037751893
386,2023-04-28 00:57:41.244607,1.7467534984699968
387,2023-04-29 00:57:41.244607,1.9475765585824902
388,2023-04-30 00:57:41.244607,1.450088162148396
389,2023-05-01 00:57:41.244607,1.2815347022720955
390,2023-05-02 00:57:41.244607,1.6881846115316315
391,2023-05-03 00:57:41.244607,1.2288159051935805
392,2023-05-04 00:57:41.244607,1.5291581969989256
393,2023-05-05 00:57:41.244607,1.3494828426344234
394,2023-05-06 00:57:41.244607,1.356935846710933
395,2023-05-07 00:57:41.244607,1.5233856317798797
396,2023-05-08 00:57:41.244607,1.3701350492462447
397,2023-05-09 00:57:41.244607,1.4934263707949682
398,2023-05-10 00:57:41.244607,1.0475646513055559
399,2023-05-11 00:57:41.244607,1.2339845617189416
400,2023-05-12 00:57:41.244607,1.0437423185281491
401,2023-05-13 00:57:41.244607,1.1748815471516365
402,2023-05-14 00:57:41.244607,1.3253924190996742
403,2023-05-15 00:57:41.244607,1.0441613615013736
404,2023-05-16 00:57:41.244607,1.698309517810074
405,2023-05-17 00:57:41.244607,1.1658569425625673
406,2023-05-18 00:57:41.244607,1.3585900579690515
407,2023-05-19 00:57:41.244607,1.2477361200051018
408,2023-05-20 00:57:41.244607,1.736155822252607
409,2023-05-21 00:57:41.244607,1.1478204228393647
410,2023-05-22 00:57:41.244607,1.6112719107834794
411,2023-05-23 00:57:41.244607,1.6542327625570339
412,2023-05-24 00:57:41.244607,1.2399869767692357
413,2023-05-25 00:57:41.244607,1.1749564792466187
414,2023-05-26 00:57:41.244607,1.1966437115848836
415,2023-05-27 00:57:41.244607,1.5116209878213578
416,2023-05-28 00:57:41.244607,1.1563034292977745
417,2023-05-29 00:57:41.244607,1.503615358349485
418,2023-05-30 00:57:41.244607,1.4099298813010996
419,2023-05-31 00:57:41.244607,1.8446055919327315
420,2023-06-01 00:57:41.244607,1.691493501107911
421,2023-06-02 00:57:41.244607,1.627382030509502
422,2023-06-03 00:57:41.244607,1.4924280976571052
423,2023-06-04 00:57:41.244607,1.1059829959885672
424,2023-06-05 00:57:41.244607,1.6237108323338958
425,2023-06-06 00:57:41.244607,1.7368071552716104
426,2023-06-07 00:57:41.244607,1.838568022837621
427,2023-06-08 00:57:41.244607,1.3149328280834531
428,2023-06-09 00:57:41.244607,2.035752141033126
429,2023-06-10 00:57:41.244607,1.845987722836895
430,2023-06-11 00:57:41.244607,1.4752829145672863
431,2023-06-12 00:57:41.244607,1.4114201127803403
432,2023-06-13 00:57:41.244607,1.5139496370478565
433,2023-06-14 00:57:41.244607,1.5608435298393977
434,2023-06-15 00:57:41.244607,1.777485084658904
435,2023-06-16 00:57:41.244607,1.463442158292556
436,2023-06-17 00:57:41.244607,1.4475687931415955
437,2023-06-18 00:57:41.244607,1.3118208082564689
438,2023-06-19 00:57:41.244607,1.392061127530315
439,2023-06-20 00:57:41.244607,1.7103990443658939
440,2023-06-21 00:57:41.244607,1.817153286718241
441,2023-06-22 00:57:41.244607,1.1229441662188053
442,2023-06-23 00:57:41.244607,1.8413642203905773
443,2023-06-24 00:57:41.244607,1.9940109198240181
444,2023-06-25 00:57:41.244607,1.0852590369630142
445,2023-06-26 00:57:41.244607,1.5074993721359407
446,2023-06-27 00:57:41.244607,1.4322160797118484
447,2023-06-28 00:57:41.244607,0.9683650462603681
448,2023-06-29 00:57:41.244607,1.9688384022682268
449,2023-06-30 00:57:41.244607,1.3699384096732874
450,2023-07-01 00:57:41.244607,1.2692307799418971
451,2023-07-02 00:57:41.244607,1.6424362287784167
452,2023-07-03 00:57:41.244607,1.9318402269494785
453,2023-07-04 00:57:41.244607,1.6633137544493013
454,2023-07-05 00:57:41.244607,1.5102306525737519
455,2023-07-06 00:57:41.244607,1.7813598989050623
456,2023-07-07 00:57:41.244607,1.3302705337537033
457,2023-07-08 00:57:41.244607,1.654854265661932
458,2023-07-09 00:57:41.244607,1.5448420118982569
459,2023-07-10 00:57:41.244607,1.3852951754519056
460,2023-07-11 00:57:41.244607,1.4321416590577263
461,2023-07-12 00:57:41.244607,1.6504262675839843
462,2023-07-13 00:57:41.244607,1.4033023975104721
463,2023-07-14 00:57:41.244607,1.0664930075635626
464,2023-07-15 00:57:41.244607,1.512781180488884
465,2023-07-16 00:57:41.244607,1.470649835381156
466,2023-07-17 00:57:41.244607,1.726554980574946
467,2023-07-18 00:57:41.244607,1.3079120603794658
468,2023-07-19 00:57:41.244607,1.9641620970625935
469,2023-07-20 00:57:41.244607,1.3620223071459694
470,2023-07-21 00:57:41.244607,1.9014551891767422
471,2023-07-22 00:57:41.244607,2.092093426422706
472,2023-07-23 00:57:41.244607,1.0696579677295772
473,2023-07-24 00:57:41.244607,1.6473612907986221
474,2023-07-25 00:57:41.244607,1.6558647831526812
475,2023-07-26 00:57:41.244607,1.2331483725826875
476,2023-07-27 00:57:41.244607,1.2559392547949146
477,2023-07-28 00:57:41.244607,1.4686920908601118
478,2023-07-29 00:57:41.244607,1.9015292071633545
479,2023-07-30 00:57:41.244607,1.6964945039613033
480,2023-07-31 00:57:41.244607,1.4947745694115675
481,2023-08-01 00:57:41.244607,1.6704071765925637
482,2023-08-02 00:57:41.244607,1.1003095494630362
483,2023-08-03 00:57:41.244607,1.278640453373774
484,2023-08-04 00:57:41.244607,1.1983403173052307
485,2023-08-05 00:57:41.244607,1.8097985696942083
486,2023-08-06 00:57:41.244607,1.7636253401869257
487,2023-08-07 00:57:41.244607,1.5271675950165262
488,2023-08-08 00:57:41.244607,1.4360096246224585
489,2023-08-09 00:57:41.244607,1.100929388973025
490,2023-08-10 00:57:41.244607,1.9538209278968088
491,2023-08-11 00:57:41.244607,1.0265583591823342
492,2023-08-12 00:57:41.244607,1.214730495278122
493,2023-08-13 00:57:41.244607,1.4524912723622359
494,2023-08-14 00:57:41.244607,1.4082807233929397
495,2023-08-15 00:57:41.244607,1.897484168423247
496,2023-08-16 00:57:41.244607,1.2275681001197236
497,2023-08-17 00:57:41.244607,1.146140089667173
498,2023-08-18 00:57:41.244607,1.1989502402830312
499,2023-08-19 00:57:41.244607,1.0828064242603412
500,2023-08-20 00:57:41.244607,1.0617196659620696
501,2023-08-21 00:57:41.244607,1.1527404339743377
502,2023-08-22 00:57:41.244607,1.6090928821957133
503,2023-08-23 00:57:41.244607,1.333298546697666
504,2023-08-24 00:57:41.244607,1.353438874960483
505,2023-08-25 00:57:41.244607,1.624789063605022
506,2023-08-26 00:57:41.244607,1.3830977255662251
507,2023-08-27 00:57:41.244607,1.0559282447197516
508,2023-08-28 00:57:41.244607,1.3551006130684908
509,2023-08-29 00:57:41.244607,1.741763711445579
510,2023-08-30 00:57:41.244607,1.6512487926643342
511,2023-08-31 00:57:41.244607,1.141594433309568
512,2023-09-01 00:57:41.244607,1.6914112686100982
513,2023-09-02 00:57:41.244607,1.1150568004203363
514,2023-09-03 00:57:41.244607,1.4412278767245719
515,2023-09-04 00:57:41.244607,2.017525119423868
516,2023-09-05 00:57:41.244607,1.0952994738029371
517,2023-09-06 00:57:41.244607,1.5364095897916898
518,2023-09-07 00:57:41.244607,1.7354781706443154
519,2023-09-08 00:57:41.244607,1.927735402523368
520,2023-09-09 00:57:41.244607,1.1663121706058892
521,2023-09-10 00:57:41.244607,1.8901007760726356
