id,time,read,write
vm100,2021-01-18 05:00:00,0.0,4.0
vm100,2021-01-18 06:00:00,0.0,3.0
vm100,2021-01-18 07:00:00,0.0,4.0
vm100,2021-01-18 08:00:00,0.0,2.0
vm100,2021-01-18 09:00:00,0.0,3.0
vm100,2021-01-18 10:00:00,0.0,1.0
vm100,2021-01-18 11:00:00,0.0,5.0
vm100,2021-01-18 12:00:00,0.0,1.0
vm100,2021-01-18 13:00:00,0.0,4.0
vm100,2021-01-18 14:00:00,0.0,4.0
vm100,2021-01-18 15:00:00,0.0,2.0
vm100,2021-01-18 16:00:00,0.0,1.0
vm100,2021-01-18 17:00:00,0.0,5.0
vm100,2021-01-18 18:00:00,0.0,5.0
vm100,2021-01-18 19:00:00,0.0,2.0
vm100,2021-01-18 20:00:00,0.0,4.0
vm100,2021-01-18 21:00:00,0.0,3.0
vm100,2021-01-18 22:00:00,0.0,5.0
vm100,2021-01-18 23:00:00,0.0,1.0
vm100,2021-01-18 23:59:59,27.0,0.0
vm100,2021-01-19 00:00:00,0.0,5.0
vm100,2021-01-19 01:00:00,0.0,5.0
vm100,2021-01-19 02:00:00,0.0,5.0
vm100,2021-01-19 03:00:00,0.0,3.0
vm100,2021-01-19 04:00:00,0.0,5.0
vm100,2021-01-19 05:00:00,0.0,4.0
vm1000,2021-01-18 00:00:00,0.0,2.0
vm1000,2021-01-18 01:00:00,0.0,1.0
vm1000,2021-01-18 02:00:00,0.0,3.0
vm1000,2021-01-18 03:00:00,0.0,4.0
vm1000,2021-01-18 04:00:00,0.0,4.0
vm1000,2021-01-18 05:00:00,0.0,3.0
vm1000,2021-01-18 06:00:00,0.0,4.0
vm1000,2021-01-18 07:00:00,0.0,5.0
vm1000,2021-01-18 08:00:00,0.0,2.0
vm1000,2021-01-18 09:00:00,0.0,5.0
vm1000,2021-01-18 10:00:00,0.0,5.0
vm1000,2021-01-18 11:00:00,0.0,2.0
vm1000,2021-01-18 12:00:00,0.0,2.0
vm1000,2021-01-18 13:00:00,0.0,4.0
vm1000,2021-01-18 14:00:00,0.0,1.0
vm1000,2021-01-18 15:00:00,0.0,4.0
vm1000,2021-01-18 16:00:00,0.0,2.0
vm1000,2021-01-18 17:00:00,0.0,5.0
vm1000,2021-01-18 18:00:00,0.0,3.0
vm1000,2021-01-18 19:00:00,0.0,4.0
vm1000,2021-01-18 20:00:00,0.0,4.0
vm1000,2021-01-18 21:00:00,0.0,5.0
vm1000,2021-01-18 22:00:00,0.0,1.0
vm1000,2021-01-18 23:00:00,0.0,3.0
vm1000,2021-01-19 00:00:00,0.0,5.0
vm1000,2021-01-19 01:00:00,0.0,3.0
vm1000,2021-01-19 02:00:00,0.0,2.0
vm1000,2021-01-19 03:00:00,0.0,3.0
vm1000,2021-01-19 04:00:00,0.0,5.0
vm1000,2021-01-19 05:00:00,0.0,4.0
vm1001,2021-01-18 00:00:00,0.0,0.0
vm1001,2021-01-18 01:00:00,0.0,0.0
vm1001,2021-01-18 02:00:00,0.0,0.0
vm1001,2021-01-18 03:00:00,0.0,0.0
vm1001,2021-01-18 04:00:00,0.0,0.0
vm1001,2021-01-18 05:00:00,0.0,0.0
vm1001,2021-01-18 06:00:00,0.0,0.0
vm1001,2021-01-18 07:00:00,0.0,0.0
vm1001,2021-01-18 08:00:00,0.0,0.0
vm1001,2021-01-18 09:00:00,0.0,0.0
vm1001,2021-01-18 10:00:00,0.0,0.0
vm1001,2021-01-18 11:00:00,0.0,0.0
vm1001,2021-01-18 12:00:00,0.0,0.0
vm1001,2021-01-18 13:00:00,0.0,0.0
vm1001,2021-01-18 14:00:00,0.0,0.0
vm1001,2021-01-18 15:00:00,0.0,0.0
vm1001,2021-01-18 16:00:00,0.0,0.0
vm1001,2021-01-18 17:00:00,0.0,0.0
vm1001,2021-01-18 18:00:00,0.0,0.0
vm1001,2021-01-18 19:00:00,0.0,0.0
vm1001,2021-01-18 20:00:00,0.0,0.0
vm1001,2021-01-18 21:00:00,0.0,0.0
vm1001,2021-01-18 22:00:00,0.0,0.0
vm1001,2021-01-18 23:00:00,0.0,0.0
vm1001,2021-01-18 23:59:59,0.0,17.0
vm1001,2021-01-19 00:00:00,0.0,0.0
vm1001,2021-01-19 01:00:00,0.0,0.0
vm1001,2021-01-19 02:00:00,0.0,0.0
vm1001,2021-01-19 03:00:00,0.0,0.0
vm1001,2021-01-19 04:00:00,0.0,0.0
vm1001,2021-01-19 05:00:00,0.0,0.0
vm1002,2021-01-18 00:00:00,0.0,0.0
vm1002,2021-01-18 01:00:00,0.0,0.0
vm1002,2021-01-18 02:00:00,0.0,0.0
vm1002,2021-01-18 03:00:00,0.0,0.0
vm1002,2021-01-18 04:00:00,0.0,0.0
vm1002,2021-01-18 05:00:00,0.0,0.0
vm1002,2021-01-18 06:00:00,0.0,0.0
vm1002,2021-01-18 07:00:00,0.0,0.0
vm1002,2021-01-18 08:00:00,0.0,0.0
vm1002,2021-01-18 09:00:00,0.0,0.0
vm1002,2021-01-18 10:00:00,0.0,0.0
vm1002,2021-01-18 11:00:00,0.0,0.0
vm1002,2021-01-18 12:00:00,0.0,0.0
vm1002,2021-01-18 13:00:00,0.0,0.0
vm1002,2021-01-18 14:00:00,0.0,0.0
vm1002,2021-01-18 15:00:00,0.0,0.0
vm1002,2021-01-18 16:00:00,0.0,0.0
vm1002,2021-01-18 17:00:00,0.0,0.0
vm1002,2021-01-18 18:00:00,0.0,0.0
vm1002,2021-01-18 19:00:00,0.0,0.0
vm1002,2021-01-18 20:00:00,0.0,0.0
vm1002,2021-01-18 21:00:00,0.0,0.0
vm1002,2021-01-18 22:00:00,0.0,0.0
vm1002,2021-01-18 23:00:00,0.0,0.0
vm1002,2021-01-18 23:59:59,0.0,24.0
vm1002,2021-01-19 00:00:00,0.0,0.0
vm1002,2021-01-19 01:00:00,0.0,0.0
vm1002,2021-01-19 02:00:00,0.0,0.0
vm1002,2021-01-19 03:00:00,0.0,0.0
vm1002,2021-01-19 04:00:00,0.0,0.0
vm1002,2021-01-19 05:00:00,0.0,0.0
vm1003,2021-01-18 00:00:00,0.0,0.0
vm1003,2021-01-18 01:00:00,0.0,0.0
vm1003,2021-01-18 02:00:00,0.0,0.0
vm1003,2021-01-18 03:00:00,0.0,0.0
vm1003,2021-01-18 04:00:00,0.0,0.0
vm1003,2021-01-18 05:00:00,0.0,0.0
vm1003,2021-01-18 06:00:00,0.0,0.0
vm1003,2021-01-18 07:00:00,0.0,0.0
vm1003,2021-01-18 08:00:00,0.0,0.0
vm1003,2021-01-18 09:00:00,0.0,0.0
vm1003,2021-01-18 10:00:00,0.0,0.0
vm1003,2021-01-18 11:00:00,0.0,0.0
vm1003,2021-01-18 12:00:00,0.0,0.0
vm1003,2021-01-18 13:00:00,0.0,0.0
vm1003,2021-01-18 14:00:00,0.0,0.0
vm1003,2021-01-18 15:00:00,0.0,0.0
vm1003,2021-01-18 16:00:00,0.0,0.0
vm1003,2021-01-18 17:00:00,0.0,0.0
vm1003,2021-01-18 18:00:00,0.0,0.0
vm1003,2021-01-18 19:00:00,0.0,0.0
vm1003,2021-01-18 20:00:00,0.0,0.0
vm1003,2021-01-18 21:00:00,0.0,0.0
vm1003,2021-01-18 22:00:00,0.0,0.0
vm1003,2021-01-18 23:00:00,0.0,0.0
vm1003,2021-01-18 23:59:59,0.0,18.0
vm1003,2021-01-19 00:00:00,0.0,0.0
vm1003,2021-01-19 01:00:00,0.0,0.0
vm1003,2021-01-19 02:00:00,0.0,0.0
vm1003,2021-01-19 03:00:00,0.0,0.0
vm1003,2021-01-19 04:00:00,0.0,0.0
vm1003,2021-01-19 05:00:00,0.0,0.0
vm1004,2021-01-18 00:00:00,0.0,0.0
vm1004,2021-01-18 01:00:00,0.0,0.0
vm1004,2021-01-18 02:00:00,0.0,0.0
vm1004,2021-01-18 03:00:00,0.0,0.0
vm1004,2021-01-18 04:00:00,0.0,0.0
vm1004,2021-01-18 05:00:00,0.0,0.0
vm1004,2021-01-18 06:00:00,0.0,0.0
vm1004,2021-01-18 07:00:00,0.0,0.0
vm1004,2021-01-18 08:00:00,0.0,0.0
vm1004,2021-01-18 09:00:00,0.0,0.0
vm1004,2021-01-18 10:00:00,0.0,0.0
vm1004,2021-01-18 11:00:00,0.0,0.0
vm1004,2021-01-18 12:00:00,0.0,0.0
vm1004,2021-01-18 13:00:00,0.0,0.0
vm1004,2021-01-18 14:00:00,0.0,0.0
vm1004,2021-01-18 15:00:00,0.0,0.0
vm1004,2021-01-18 16:00:00,0.0,0.0
vm1004,2021-01-18 17:00:00,0.0,0.0
vm1004,2021-01-18 18:00:00,0.0,0.0
vm1004,2021-01-18 19:00:00,0.0,0.0
vm1004,2021-01-18 20:00:00,0.0,0.0
vm1004,2021-01-18 21:00:00,0.0,0.0
vm1004,2021-01-18 22:00:00,0.0,0.0
vm1004,2021-01-18 23:00:00,0.0,0.0
vm1004,2021-01-18 23:59:59,0.0,19.0
vm1004,2021-01-19 00:00:00,0.0,0.0
vm1004,2021-01-19 01:00:00,0.0,0.0
vm1004,2021-01-19 02:00:00,0.0,0.0
vm1004,2021-01-19 03:00:00,0.0,0.0
vm1004,2021-01-19 04:00:00,0.0,0.0
vm1004,2021-01-19 05:00:00,0.0,0.0
vm1005,2021-01-18 00:00:00,0.0,0.0
vm1005,2021-01-18 01:00:00,0.0,0.0
vm1005,2021-01-18 02:00:00,0.0,0.0
vm1005,2021-01-18 03:00:00,0.0,0.0
vm1005,2021-01-18 04:00:00,0.0,0.0
vm1005,2021-01-18 05:00:00,0.0,0.0
vm1005,2021-01-18 06:00:00,0.0,0.0
vm1005,2021-01-18 07:00:00,0.0,0.0
vm1005,2021-01-18 08:00:00,0.0,0.0
vm1005,2021-01-18 09:00:00,0.0,0.0
vm1005,2021-01-18 10:00:00,0.0,0.0
vm1005,2021-01-18 11:00:00,0.0,0.0
vm1005,2021-01-18 12:00:00,0.0,0.0
vm1005,2021-01-18 13:00:00,0.0,0.0
vm1005,2021-01-18 14:00:00,0.0,0.0
vm1005,2021-01-18 15:00:00,0.0,0.0
vm1005,2021-01-18 16:00:00,0.0,0.0
vm1005,2021-01-18 17:00:00,0.0,0.0
vm1005,2021-01-18 18:00:00,0.0,0.0
vm1005,2021-01-18 19:00:00,0.0,0.0
vm1005,2021-01-18 20:00:00,0.0,0.0
vm1005,2021-01-18 21:00:00,0.0,0.0
vm1005,2021-01-18 22:00:00,0.0,0.0
vm1005,2021-01-18 23:00:00,0.0,0.0
vm1005,2021-01-18 23:59:59,0.0,14.0
vm1005,2021-01-19 00:00:00,0.0,0.0
vm1005,2021-01-19 01:00:00,0.0,0.0
vm1005,2021-01-19 02:00:00,0.0,0.0
vm1005,2021-01-19 03:00:00,0.0,0.0
vm1005,2021-01-19 04:00:00,0.0,0.0
vm1005,2021-01-19 05:00:00,0.0,0.0
vm1006,2021-01-18 00:00:00,0.0,0.0
vm1006,2021-01-18 01:00:00,0.0,0.0
vm1006,2021-01-18 02:00:00,0.0,0.0
vm1006,2021-01-18 03:00:00,0.0,0.0
vm1006,2021-01-18 04:00:00,0.0,0.0
vm1006,2021-01-18 05:00:00,0.0,0.0
vm1006,2021-01-18 06:00:00,0.0,0.0
vm1006,2021-01-18 07:00:00,0.0,0.0
vm1006,2021-01-18 08:00:00,0.0,0.0
vm1006,2021-01-18 09:00:00,0.0,0.0
vm1006,2021-01-18 10:00:00,0.0,0.0
vm1006,2021-01-18 11:00:00,0.0,0.0
vm1006,2021-01-18 12:00:00,0.0,0.0
vm1006,2021-01-18 13:00:00,0.0,0.0
vm1006,2021-01-18 14:00:00,0.0,0.0
vm1006,2021-01-18 15:00:00,0.0,0.0
vm1006,2021-01-18 16:00:00,0.0,0.0
vm1006,2021-01-18 17:00:00,0.0,0.0
vm1006,2021-01-18 18:00:00,0.0,0.0
vm1006,2021-01-18 19:00:00,0.0,0.0
vm1006,2021-01-18 20:00:00,0.0,0.0
vm1006,2021-01-18 21:00:00,0.0,0.0
vm1006,2021-01-18 22:00:00,0.0,0.0
vm1006,2021-01-18 23:00:00,0.0,0.0
vm1006,2021-01-18 23:59:59,0.0,14.0
vm1006,2021-01-19 00:00:00,0.0,0.0
vm1006,2021-01-19 01:00:00,0.0,0.0
vm1006,2021-01-19 02:00:00,0.0,0.0
vm1006,2021-01-19 03:00:00,0.0,0.0
vm1006,2021-01-19 04:00:00,0.0,0.0
vm1006,2021-01-19 05:00:00,0.0,0.0
vm1007,2021-01-18 00:00:00,0.0,0.0
vm1007,2021-01-18 01:00:00,0.0,0.0
vm1007,2021-01-18 02:00:00,0.0,0.0
vm1007,2021-01-18 03:00:00,0.0,0.0
vm1007,2021-01-18 04:00:00,0.0,0.0
vm1007,2021-01-18 05:00:00,0.0,0.0
vm1007,2021-01-18 06:00:00,0.0,0.0
vm1007,2021-01-18 07:00:00,0.0,0.0
vm1007,2021-01-18 08:00:00,0.0,0.0
vm1007,2021-01-18 09:00:00,0.0,0.0
vm1007,2021-01-18 10:00:00,0.0,0.0
vm1007,2021-01-18 11:00:00,0.0,0.0
vm1007,2021-01-18 12:00:00,0.0,0.0
vm1007,2021-01-18 13:00:00,0.0,0.0
vm1007,2021-01-18 14:00:00,0.0,0.0
vm1007,2021-01-18 15:00:00,0.0,0.0
vm1007,2021-01-18 16:00:00,0.0,0.0
vm1007,2021-01-18 17:00:00,0.0,0.0
vm1007,2021-01-18 18:00:00,0.0,0.0
vm1007,2021-01-18 19:00:00,0.0,0.0
vm1007,2021-01-18 20:00:00,0.0,0.0
vm1007,2021-01-18 21:00:00,0.0,0.0
vm1007,2021-01-18 22:00:00,0.0,0.0
vm1007,2021-01-18 23:00:00,0.0,0.0
vm1007,2021-01-18 23:59:59,0.0,18.0
vm1007,2021-01-19 00:00:00,0.0,0.0
vm1007,2021-01-19 01:00:00,0.0,0.0
vm1007,2021-01-19 02:00:00,0.0,0.0
vm1007,2021-01-19 03:00:00,0.0,0.0
vm1007,2021-01-19 04:00:00,0.0,0.0
vm1007,2021-01-19 05:00:00,0.0,0.0
vm1008,2021-01-18 00:00:00,0.0,0.0
vm1008,2021-01-18 01:00:00,0.0,0.0
vm1008,2021-01-18 02:00:00,0.0,0.0
vm1008,2021-01-18 03:00:00,0.0,0.0
vm1008,2021-01-18 04:00:00,0.0,0.0
vm1008,2021-01-18 05:00:00,0.0,0.0
vm1008,2021-01-18 06:00:00,0.0,0.0
vm1008,2021-01-18 07:00:00,0.0,0.0
vm1008,2021-01-18 08:00:00,0.0,0.0
vm1008,2021-01-18 09:00:00,0.0,0.0
vm1008,2021-01-18 10:00:00,0.0,0.0
vm1008,2021-01-18 11:00:00,0.0,0.0
vm1008,2021-01-18 12:00:00,0.0,0.0
vm1008,2021-01-18 13:00:00,0.0,0.0
vm1008,2021-01-18 14:00:00,0.0,0.0
vm1008,2021-01-18 15:00:00,0.0,0.0
vm1008,2021-01-18 16:00:00,0.0,0.0
vm1008,2021-01-18 17:00:00,0.0,0.0
vm1008,2021-01-18 18:00:00,0.0,0.0
vm1008,2021-01-18 19:00:00,0.0,0.0
vm1008,2021-01-18 20:00:00,0.0,0.0
vm1008,2021-01-18 21:00:00,0.0,0.0
vm1008,2021-01-18 22:00:00,0.0,0.0
vm1008,2021-01-18 23:00:00,0.0,0.0
vm1008,2021-01-18 23:59:59,0.0,20.0
vm1008,2021-01-19 00:00:00,0.0,0.0
vm1008,2021-01-19 01:00:00,0.0,0.0
vm1008,2021-01-19 02:00:00,0.0,0.0
vm1008,2021-01-19 03:00:00,0.0,0.0
vm1008,2021-01-19 04:00:00,0.0,0.0
vm1008,2021-01-19 05:00:00,0.0,0.0
vm1009,2021-01-18 00:00:00,0.0,0.0
vm1009,2021-01-18 01:00:00,0.0,0.0
vm1009,2021-01-18 02:00:00,0.0,0.0
vm1009,2021-01-18 03:00:00,0.0,0.0
vm1009,2021-01-18 04:00:00,0.0,0.0
vm1009,2021-01-18 05:00:00,0.0,0.0
vm1009,2021-01-18 06:00:00,0.0,0.0
vm1009,2021-01-18 07:00:00,0.0,0.0
vm1009,2021-01-18 08:00:00,0.0,0.0
vm1009,2021-01-18 09:00:00,0.0,0.0
vm1009,2021-01-18 10:00:00,0.0,0.0
vm1009,2021-01-18 11:00:00,0.0,0.0
vm1009,2021-01-18 12:00:00,0.0,0.0
vm1009,2021-01-18 13:00:00,0.0,0.0
vm1009,2021-01-18 14:00:00,0.0,0.0
vm1009,2021-01-18 15:00:00,0.0,0.0
vm1009,2021-01-18 16:00:00,0.0,0.0
vm1009,2021-01-18 17:00:00,0.0,0.0
vm1009,2021-01-18 18:00:00,0.0,0.0
vm1009,2021-01-18 19:00:00,0.0,0.0
vm1009,2021-01-18 20:00:00,0.0,0.0
vm1009,2021-01-18 21:00:00,0.0,0.0
vm1009,2021-01-18 22:00:00,0.0,0.0
vm1009,2021-01-18 23:00:00,0.0,0.0
vm1009,2021-01-18 23:59:59,0.0,15.0
vm1009,2021-01-19 00:00:00,0.0,0.0
vm1009,2021-01-19 01:00:00,0.0,0.0
vm1009,2021-01-19 02:00:00,0.0,0.0
vm1009,2021-01-19 03:00:00,0.0,0.0
vm1009,2021-01-19 04:00:00,0.0,0.0
vm1009,2021-01-19 05:00:00,0.0,0.0
vm101,2021-01-18 00:00:00,0.0,2.0
vm101,2021-01-18 01:00:00,0.0,5.0
vm101,2021-01-18 02:00:00,0.0,2.0
vm101,2021-01-18 03:00:00,0.0,5.0
vm101,2021-01-18 04:00:00,0.0,3.0
vm101,2021-01-18 05:00:00,0.0,4.0
vm101,2021-01-18 06:00:00,0.0,3.0
vm101,2021-01-18 07:00:00,0.0,1.0
vm101,2021-01-18 08:00:00,0.0,4.0
vm101,2021-01-18 09:00:00,0.0,1.0
vm101,2021-01-18 10:00:00,0.0,1.0
vm101,2021-01-18 11:00:00,0.0,5.0
vm101,2021-01-18 12:00:00,0.0,3.0
vm101,2021-01-18 13:00:00,0.0,2.0
vm101,2021-01-18 14:00:00,0.0,1.0
vm101,2021-01-18 15:00:00,0.0,4.0
vm101,2021-01-18 16:00:00,0.0,2.0
vm101,2021-01-18 17:00:00,0.0,5.0
vm101,2021-01-18 18:00:00,0.0,2.0
vm101,2021-01-18 19:00:00,0.0,1.0
vm101,2021-01-18 20:00:00,0.0,2.0
vm101,2021-01-18 21:00:00,0.0,2.0
vm101,2021-01-18 22:00:00,0.0,4.0
vm101,2021-01-18 23:00:00,0.0,1.0
vm101,2021-01-18 23:59:59,16.0,0.0
vm101,2021-01-19 00:00:00,0.0,2.0
vm101,2021-01-19 01:00:00,0.0,3.0
vm101,2021-01-19 02:00:00,0.0,4.0
vm101,2021-01-19 03:00:00,0.0,1.0
vm101,2021-01-19 04:00:00,0.0,1.0
vm101,2021-01-19 05:00:00,0.0,5.0
vm1010,2021-01-18 00:00:00,0.0,0.0
vm1010,2021-01-18 01:00:00,0.0,0.0
vm1010,2021-01-18 02:00:00,0.0,0.0
vm1010,2021-01-18 03:00:00,0.0,0.0
vm1010,2021-01-18 04:00:00,0.0,0.0
vm1010,2021-01-18 05:00:00,0.0,0.0
vm1010,2021-01-18 06:00:00,0.0,0.0
vm1010,2021-01-18 07:00:00,0.0,0.0
vm1010,2021-01-18 08:00:00,0.0,0.0
vm1010,2021-01-18 09:00:00,0.0,0.0
vm1010,2021-01-18 10:00:00,0.0,0.0
vm1010,2021-01-18 11:00:00,0.0,0.0
vm1010,2021-01-18 12:00:00,0.0,0.0
vm1010,2021-01-18 13:00:00,0.0,0.0
vm1010,2021-01-18 14:00:00,0.0,0.0
vm1010,2021-01-18 15:00:00,0.0,0.0
vm1010,2021-01-18 16:00:00,0.0,0.0
vm1010,2021-01-18 17:00:00,0.0,0.0
vm1010,2021-01-18 18:00:00,0.0,0.0
vm1010,2021-01-18 19:00:00,0.0,0.0
vm1010,2021-01-18 20:00:00,0.0,0.0
vm1010,2021-01-18 21:00:00,0.0,0.0
vm1010,2021-01-18 22:00:00,0.0,0.0
vm1010,2021-01-18 23:00:00,0.0,0.0
vm1010,2021-01-18 23:59:59,0.0,19.0
vm1010,2021-01-19 00:00:00,0.0,0.0
vm1010,2021-01-19 01:00:00,0.0,0.0
vm1010,2021-01-19 02:00:00,0.0,0.0
vm1010,2021-01-19 03:00:00,0.0,0.0
vm1010,2021-01-19 04:00:00,0.0,0.0
vm1010,2021-01-19 05:00:00,0.0,0.0
vm1011,2021-01-18 00:00:00,0.0,0.0
vm1011,2021-01-18 01:00:00,0.0,0.0
vm1011,2021-01-18 02:00:00,0.0,0.0
vm1011,2021-01-18 03:00:00,0.0,0.0
vm1011,2021-01-18 04:00:00,0.0,0.0
vm1011,2021-01-18 05:00:00,0.0,0.0
vm1011,2021-01-18 06:00:00,0.0,0.0
vm1011,2021-01-18 07:00:00,0.0,0.0
vm1011,2021-01-18 08:00:00,0.0,0.0
vm1011,2021-01-18 09:00:00,0.0,0.0
vm1011,2021-01-18 10:00:00,0.0,0.0
vm1011,2021-01-18 11:00:00,0.0,0.0
vm1011,2021-01-18 12:00:00,0.0,0.0
vm1011,2021-01-18 13:00:00,0.0,0.0
vm1011,2021-01-18 14:00:00,0.0,0.0
vm1011,2021-01-18 15:00:00,0.0,0.0
vm1011,2021-01-18 16:00:00,0.0,0.0
vm1011,2021-01-18 17:00:00,0.0,0.0
vm1011,2021-01-18 18:00:00,0.0,0.0
vm1011,2021-01-18 19:00:00,0.0,0.0
vm1011,2021-01-18 20:00:00,0.0,0.0
vm1011,2021-01-18 21:00:00,0.0,0.0
vm1011,2021-01-18 22:00:00,0.0,0.0
vm1011,2021-01-18 23:00:00,0.0,0.0
vm1011,2021-01-18 23:59:59,0.0,25.0
vm1011,2021-01-19 00:00:00,0.0,0.0
vm1011,2021-01-19 01:00:00,0.0,0.0
vm1011,2021-01-19 02:00:00,0.0,0.0
vm1011,2021-01-19 03:00:00,0.0,0.0
vm1011,2021-01-19 04:00:00,0.0,0.0
vm1011,2021-01-19 05:00:00,0.0,0.0
vm1012,2021-01-18 00:00:00,0.0,0.0
vm1012,2021-01-18 01:00:00,0.0,0.0
vm1012,2021-01-18 02:00:00,0.0,0.0
vm1012,2021-01-18 03:00:00,0.0,0.0
vm1012,2021-01-18 04:00:00,0.0,0.0
vm1012,2021-01-18 05:00:00,0.0,0.0
vm1012,2021-01-18 06:00:00,0.0,0.0
vm1012,2021-01-18 07:00:00,0.0,0.0
vm1012,2021-01-18 08:00:00,0.0,0.0
vm1012,2021-01-18 09:00:00,0.0,0.0
vm1012,2021-01-18 10:00:00,0.0,0.0
vm1012,2021-01-18 11:00:00,0.0,0.0
vm1012,2021-01-18 12:00:00,0.0,0.0
vm1012,2021-01-18 13:00:00,0.0,0.0
vm1012,2021-01-18 14:00:00,0.0,0.0
vm1012,2021-01-18 15:00:00,0.0,0.0
vm1012,2021-01-18 16:00:00,0.0,0.0
vm1012,2021-01-18 17:00:00,0.0,0.0
vm1012,2021-01-18 18:00:00,0.0,0.0
vm1012,2021-01-18 19:00:00,0.0,0.0
vm1012,2021-01-18 20:00:00,0.0,0.0
vm1012,2021-01-18 21:00:00,0.0,0.0
vm1012,2021-01-18 22:00:00,0.0,0.0
vm1012,2021-01-18 23:00:00,0.0,0.0
vm1012,2021-01-18 23:59:59,0.0,18.0
vm1012,2021-01-19 00:00:00,0.0,0.0
vm1012,2021-01-19 01:00:00,0.0,0.0
vm1012,2021-01-19 02:00:00,0.0,0.0
vm1012,2021-01-19 03:00:00,0.0,0.0
vm1012,2021-01-19 04:00:00,0.0,0.0
vm1012,2021-01-19 05:00:00,0.0,0.0
vm1013,2021-01-18 00:00:00,0.0,0.0
vm1013,2021-01-18 01:00:00,0.0,0.0
vm1013,2021-01-18 02:00:00,0.0,0.0
vm1013,2021-01-18 03:00:00,0.0,0.0
vm1013,2021-01-18 04:00:00,0.0,0.0
vm1013,2021-01-18 05:00:00,0.0,0.0
vm1013,2021-01-18 06:00:00,0.0,0.0
vm1013,2021-01-18 07:00:00,0.0,0.0
vm1013,2021-01-18 08:00:00,0.0,0.0
vm1013,2021-01-18 09:00:00,0.0,0.0
vm1013,2021-01-18 10:00:00,0.0,0.0
vm1013,2021-01-18 11:00:00,0.0,0.0
vm1013,2021-01-18 12:00:00,0.0,0.0
vm1013,2021-01-18 13:00:00,0.0,0.0
vm1013,2021-01-18 14:00:00,0.0,0.0
vm1013,2021-01-18 15:00:00,0.0,0.0
